TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 6        , 1       ,          ,         , BEGIN                    ,                
884                  , 884                 , 1        , 28       , 2       , 28       , 2       , CREATE                   ,                
895                  , 10                  , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
930                  , 34                  , 1        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
965                  , 35                  , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
1427                 , 461                 , 1        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
2129                 , 702                 , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
2143                 , 14                  , 1        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
2182                 , 38                  , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
2418                 , 236                 , 1        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
2444                 , 26                  , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
2454                 , 9                   , 1        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
2480                 , 26                  , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
6114                 , 3634                , 1        , 28       , 2       , 28       , 2       , SLEEPING ON              , cond var       
6125                 , 10                  , 1        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
6230                 , 105                 , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
1885003              , 1878772             , 1        , 28       , 2       , 28       , 2       , SLEEPING ON              , cond var       
1885018              , 15                  , 1        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
1885077              , 58                  , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
1885237              , 160                 , 1        , 28       , 2       , 28       , 2       , SLEEPING ON              , cond var       
1885244              , 6                   , 1        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
1887225              , 1980                , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
1887280              , 55                  , 1        , 28       , 2       , 28       , 2       , SLEEPING ON              , cond var       
1887286              , 5                   , 1        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
1887490              , 204                 , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
1887533              , 42                  , 1        , 28       , 2       , 28       , 2       , SLEEPING ON              , shuttle        
1887539              , 5                   , 1        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
1887602              , 63                  , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
1887612              , 10                  , 1        , 28       , 2       , 28       , 2       , SLEEPING ON              , shuttle        
1887616              , 4                   , 1        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
1887634              , 17                  , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
1887795              , 161                 , 1        , 28       , 2       , 28       , 2       , SLEEPING ON              , cond var       
1887802              , 6                   , 1        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
1887922              , 119                 , 1        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
1887935              , 13                  , 1        , 28       , 2       , 28       , 2       , EXIT                     ,                
1888149              ,                     , 1        , 6        , 1       ,          ,         , END                      ,                
